SlateID,Site,ContestType,LineupNum,AvgProfit,AvgPayout,ROI,WinRate,Top10Rate,ITMRate,AvgRank,MedianRank,BestRank,WorstRank
25439,draftkings,classic,2681,32.22,52.22,161.08,0,0.14,37.43,1659.5,1409,2,4948
25439,draftkings,classic,4298,31.97,51.97,159.86,0.02,0.37,22.29,2481.1,2475,1,5000
25439,draftkings,classic,2286,31.95,51.95,159.75,0,0.25,30.98,1951.7,1771,2,4996
25439,draftkings,classic,613,31.93,51.93,159.67,0.01,0.19,27.94,2015.2,1853,1,4993
25439,draftkings,classic,3843,31.92,51.92,159.6,0.01,0.21,29.73,1982.3,1802,1,4987
25439,draftkings,classic,120,31.89,51.89,159.47,0,0.17,32.43,1991.1,1747,2,4995
25439,draftkings,classic,1503,31.87,51.87,159.36,0.01,0.23,30.1,1917.2,1735,1,4997
25439,draftkings,classic,1506,31.8,51.8,159.02,0,0.15,37.87,1599.3,1366,2,4932
25439,draftkings,classic,661,31.8,51.8,158.98,0.01,0.26,28.32,2126.4,1958,1,4999
25439,draftkings,classic,2344,31.79,51.79,158.93,0.01,0.21,32.09,1819.1,1632,1,4990
25439,draftkings,classic,11,31.73,51.73,158.64,0,0.13,36.58,1743.1,1456,2,4984
25439,draftkings,classic,1681,31.72,51.72,158.61,0,0.19,32.76,1855.1,1644,2,4988
25439,draftkings,classic,2168,31.72,51.72,158.63,0,0.15,34.25,1784.6,1551,2,4999
25439,draftkings,classic,425,31.68,51.68,158.38,0.03,0.24,26.11,2228.2,2118,1,4992
25439,draftkings,classic,3858,31.68,51.68,158.39,0.01,0.22,30.38,1942.3,1761,1,4994
25439,draftkings,classic,4744,31.68,51.68,158.42,0.01,0.23,30.62,1899.6,1729,1,4963
25439,draftkings,classic,4118,31.65,51.65,158.26,0.01,0.2,32.38,1787.4,1586,1,4992
25439,draftkings,classic,3481,31.64,51.64,158.2,0.02,0.22,27.94,2001.5,1847,1,4985
25439,draftkings,classic,3016,31.64,51.64,158.21,0.01,0.18,37.01,1618.4,1398,1,4966
25439,draftkings,classic,3300,31.58,51.58,157.9,0.02,0.29,24.98,2325,2253,1,5001
25439,draftkings,classic,244,31.55,51.55,157.76,0.02,0.24,28.5,2055.2,1875,1,4996
25439,draftkings,classic,2877,31.47,51.47,157.34,0,0.25,37.14,1628.9,1388,2,4945
25439,draftkings,classic,782,31.41,51.41,157.04,0.03,0.19,27.48,2021.5,1861,1,5001
25439,draftkings,classic,3456,31.33,51.33,156.64,0.03,0.13,30.09,2044.7,1838,1,4999
25439,draftkings,classic,4453,31.32,51.32,156.61,0.01,0.22,28.1,2124.2,1985,1,4995
25439,draftkings,classic,4902,31.26,51.26,156.28,0.02,0.24,26.64,2211.8,2085,1,5001
25439,draftkings,classic,147,31.11,51.11,155.54,0.01,0.15,34.12,1861.1,1607,1,4995
25439,draftkings,classic,2671,31.1,51.1,155.52,0.02,0.23,33.27,1742.9,1549,1,4937
25439,draftkings,classic,4141,30.94,50.94,154.72,0.03,0.19,30.74,1845.1,1681,1,4996
25439,draftkings,classic,394,30.92,50.92,154.61,0.02,0.16,31.19,1880.8,1670,1,4986
25439,draftkings,classic,576,30.91,50.91,154.54,0.01,0.13,33.1,1763,1549,1,4980
25439,draftkings,classic,4922,30.9,50.9,154.52,0,0.15,35.96,1676.1,1449,2,4993
25439,draftkings,classic,3057,30.9,50.9,154.5,0,0.17,31.99,1878.4,1656,2,4996
25439,draftkings,classic,4618,30.85,50.85,154.24,0.01,0.16,34.48,1737.6,1524,1,4998
25439,draftkings,classic,3698,30.85,50.85,154.26,0,0.23,29.15,2035.8,1843,2,4995
25439,draftkings,classic,1147,30.84,50.84,154.22,0.01,0.19,29.13,1924,1757,1,4989
25439,draftkings,classic,2857,30.83,50.83,154.16,0.01,0.24,29.34,1964.4,1790,1,4998
25439,draftkings,classic,2987,30.82,50.82,154.12,0.01,0.23,30.27,1932.6,1744,1,4987
25439,draftkings,classic,4607,30.82,50.82,154.08,0.01,0.25,27.46,2071,1908,1,5001
25439,draftkings,classic,1835,30.81,50.81,154.04,0.01,0.19,33.97,1810.5,1589,1,4996
25439,draftkings,classic,4015,30.78,50.78,153.89,0.03,0.17,27.93,2038.5,1855,1,4996
25439,draftkings,classic,1692,30.77,50.77,153.83,0,0.14,31.62,1852.6,1680,2,4990
25439,draftkings,classic,3885,30.65,50.65,153.25,0,0.12,36.75,1597.4,1381,3,4931
25439,draftkings,classic,1726,30.45,50.45,152.26,0,0.16,31.4,2040.5,1833,3,4996
25439,draftkings,classic,3181,30.45,50.45,152.26,0.02,0.26,26.46,2147.5,2003,1,4995
25439,draftkings,classic,2323,30.43,50.43,152.14,0.01,0.15,35.93,1661.5,1439,1,4970
25439,draftkings,classic,2385,30.42,50.42,152.1,0.02,0.28,23.32,2331.1,2265,1,4999
25439,draftkings,classic,2565,30.4,50.4,152.01,0,0.13,34,1895.1,1634,3,4997
25439,draftkings,classic,2083,30.38,50.38,151.88,0,0.21,35.19,1735.6,1516,3,4966
25439,draftkings,classic,3350,30.36,50.36,151.78,0.04,0.17,27.36,2104.7,1936,1,4992
25439,draftkings,classic,1288,30.34,50.34,151.72,0.01,0.16,33.74,1888.4,1635,1,4985
25439,draftkings,classic,1067,30.3,50.3,151.51,0,0.15,33.54,1826.3,1588,2,4962
25439,draftkings,classic,699,30.29,50.29,151.46,0,0.24,29.8,1967.3,1785,2,4988
25439,draftkings,classic,4162,30.21,50.21,151.04,0.01,0.19,31.82,1886.1,1683,1,4986
25439,draftkings,classic,1481,30.16,50.16,150.8,0.01,0.12,34.79,1707.8,1479,1,4940
25439,draftkings,classic,2460,30.09,50.09,150.46,0,0.26,29,2077.8,1870,2,5000
25439,draftkings,classic,2422,30.06,50.06,150.3,0.01,0.11,35.21,1726.5,1498,1,4997
25439,draftkings,classic,2016,30.05,50.05,150.26,0,0.1,37.4,1755.7,1478,5,4978
25439,draftkings,classic,4717,30.04,50.04,150.23,0,0.22,30.4,1901.8,1700,2,4995
25439,draftkings,classic,3912,30.02,50.02,150.12,0,0.15,32.47,1996.8,1752,3,4999
25439,draftkings,classic,3156,30.01,50.01,150.04,0.02,0.25,27.35,2019.1,1889,1,4983
25439,draftkings,classic,4596,29.98,49.98,149.88,0.04,0.16,24.72,2237.8,2096,1,4998
25439,draftkings,classic,2847,29.9,49.9,149.49,0.01,0.24,30.41,1894.3,1712,1,4957
25439,draftkings,classic,1967,29.87,49.87,149.36,0,0.2,33.61,1754.8,1545,2,4937
25439,draftkings,classic,2223,29.86,49.86,149.3,0,0.22,31.46,1890.7,1696,2,4983
25439,draftkings,classic,4341,29.85,49.85,149.27,0,0.12,32.66,1923.4,1690,2,4987
25439,draftkings,classic,340,29.85,49.85,149.25,0.02,0.18,33.26,1761.5,1547,1,4998
25439,draftkings,classic,4695,29.83,49.83,149.15,0.01,0.23,30.06,1942,1754,1,4982
25439,draftkings,classic,1470,29.81,49.81,149.05,0.01,0.29,25.98,2137,2005,1,4996
25439,draftkings,classic,4883,29.77,49.77,148.86,0.01,0.23,29.31,1978.5,1802,1,4995
25439,draftkings,classic,312,29.73,49.73,148.65,0,0.14,36.81,1621.8,1411,3,4977
25439,draftkings,classic,3640,29.7,49.7,148.5,0.01,0.35,26.98,2119.3,2005,1,5000
25439,draftkings,classic,1389,29.68,49.68,148.42,0.01,0.27,27.24,2067.6,1950,1,4983
25439,draftkings,classic,3787,29.65,49.65,148.27,0.01,0.27,26.84,2059.3,1929,1,4995
25439,draftkings,classic,2680,29.65,49.65,148.26,0,0.14,35.18,1791.3,1540,3,4994
25439,draftkings,classic,3093,29.62,49.62,148.12,0.05,0.18,25.63,2220.2,2100,1,4997
25439,draftkings,classic,1839,29.6,49.6,147.99,0.01,0.19,28.77,2088.3,1910,1,4987
25439,draftkings,classic,655,29.59,49.59,147.96,0,0.27,31.73,1872.8,1692,2,4981
25439,draftkings,classic,4163,29.55,49.55,147.74,0.02,0.15,33.68,1707.9,1523,1,4952
25439,draftkings,classic,2266,29.55,49.55,147.74,0.01,0.25,27.55,2006.5,1860,1,4998
25439,draftkings,classic,2935,29.51,49.51,147.53,0.01,0.29,25.8,2201.4,2070,1,4997
25439,draftkings,classic,4244,29.5,49.5,147.49,0.01,0.2,27.26,2104.4,1958,1,4993
25439,draftkings,classic,1178,29.47,49.47,147.34,0,0.17,34.37,1766.6,1520,2,4959
25439,draftkings,classic,863,29.46,49.46,147.29,0.01,0.19,32.67,1787.4,1589,1,4980
25439,draftkings,classic,4112,29.39,49.39,146.96,0,0.08,36.8,1785.3,1480,3,4990
25439,draftkings,classic,3342,29.37,49.37,146.85,0.03,0.16,25.68,2257.5,2146,1,4997
25439,draftkings,classic,2796,29.34,49.34,146.72,0,0.07,39.67,1583.4,1322,4,4963
25439,draftkings,classic,3775,29.32,49.32,146.59,0,0.15,36.29,1684.4,1441,2,4942
25439,draftkings,classic,3418,29.29,49.29,146.43,0.01,0.18,31.06,1833.5,1625,1,4963
25439,draftkings,classic,4834,29.23,49.23,146.15,0.01,0.29,26.25,2156.6,2047,1,4986
25439,draftkings,classic,2524,29.23,49.23,146.16,0.01,0.23,27.74,2060.7,1892,1,4999
25439,draftkings,classic,3600,29.2,49.2,146.02,0.03,0.2,26.78,2094.1,1930,1,4995
25439,draftkings,classic,4033,29.19,49.19,145.96,0.04,0.13,27.24,2038.8,1887,1,4995
25439,draftkings,classic,2802,29.16,49.16,145.79,0,0.17,31.89,1931.6,1704,2,4999
25439,draftkings,classic,2192,29.16,49.16,145.83,0,0.14,35.59,1728.6,1493,2,4971
25439,draftkings,classic,4620,29.14,49.14,145.68,0.02,0.19,27.51,2085.9,1916,1,4986
25439,draftkings,classic,548,29.1,49.1,145.48,0.01,0.29,26.08,2150.4,2039,1,4999
25439,draftkings,classic,2867,29.08,49.08,145.39,0.03,0.3,23.25,2303.7,2241,1,4998
25439,draftkings,classic,2949,29.07,49.07,145.36,0,0.06,37.28,1677.1,1440,5,4985
25439,draftkings,classic,4490,29.03,49.03,145.17,0.01,0.25,28.89,1967.8,1780,1,4992
25439,draftkings,classic,4027,28.99,48.99,144.95,0.01,0.17,32.43,1868.2,1643,1,4991
25439,draftkings,classic,1743,28.96,48.96,144.8,0.01,0.19,28.77,1934.4,1790,1,4980
25439,draftkings,classic,2030,28.91,48.91,144.54,0.04,0.18,24.68,2210,2110,1,4996
25439,draftkings,classic,1545,28.86,48.86,144.28,0.01,0.19,33.28,1790.5,1594,1,4980
25439,draftkings,classic,4591,28.86,48.86,144.28,0.03,0.17,28.82,2032.2,1835,1,4998
25439,draftkings,classic,3822,28.85,48.85,144.26,0.03,0.26,26.52,2148.4,1996,1,4997
25439,draftkings,classic,2028,28.76,48.76,143.82,0,0.21,30.94,1812.4,1625,2,4946
25439,draftkings,classic,2543,28.75,48.75,143.75,0,0.31,27.6,2090.5,1936,2,4999
25439,draftkings,classic,1069,28.72,48.72,143.59,0.02,0.19,26.48,2073.8,1945,1,4984
25439,draftkings,classic,53,28.72,48.72,143.6,0.02,0.15,29.77,1914.7,1710,1,4991
25439,draftkings,classic,4925,28.71,48.71,143.54,0.01,0.14,34.02,1718.4,1513,1,4998
25439,draftkings,classic,2874,28.66,48.66,143.32,0,0.23,28.55,1926.8,1772,2,4969
25439,draftkings,classic,1974,28.63,48.63,143.15,0.03,0.24,25.78,2190.4,2061,1,4987
25439,draftkings,classic,1629,28.54,48.54,142.7,0,0.16,32.79,1789.4,1570,2,4970
25439,draftkings,classic,3367,28.47,48.47,142.34,0.01,0.15,34.81,1756.8,1536,1,4984
25439,draftkings,classic,4693,28.45,48.45,142.26,0,0.09,35.2,1686,1463,2,4971
25439,draftkings,classic,1990,28.45,48.45,142.24,0.02,0.21,26.61,2233,2102,1,5001
25439,draftkings,classic,4841,28.38,48.38,141.9,0.01,0.13,31.19,1899.6,1705,1,4993
25439,draftkings,classic,2713,28.37,48.37,141.83,0.01,0.2,29.82,2080.3,1898,1,5001
25439,draftkings,classic,1213,28.37,48.37,141.84,0,0.13,36.09,1663,1439,3,4992
25439,draftkings,classic,375,28.36,48.36,141.82,0,0.17,33.24,1911.5,1660,2,4996
25439,draftkings,classic,4878,28.28,48.28,141.39,0.01,0.16,30.28,1871,1668,1,4990
25439,draftkings,classic,2022,28.24,48.24,141.18,0.01,0.16,28.26,2071.4,1893,1,4992
25439,draftkings,classic,519,28.21,48.21,141.04,0.01,0.13,32.33,1790,1598,1,4959
25439,draftkings,classic,3018,28.18,48.18,140.88,0,0.04,37.41,1699.9,1408,3,4989
25439,draftkings,classic,108,28.1,48.1,140.5,0.02,0.24,25.7,2123.1,2020,1,4995
25439,draftkings,classic,226,28.09,48.09,140.44,0.01,0.14,31.85,1827.6,1624,1,4968
25439,draftkings,classic,3628,28.05,48.05,140.23,0.03,0.26,27.77,2010.4,1845,1,4982
25439,draftkings,classic,1129,27.97,47.97,139.86,0.01,0.18,29.9,1935.8,1767,1,4982
25439,draftkings,classic,3435,27.92,47.92,139.6,0.02,0.21,27.69,2016.7,1841,1,4996
25439,draftkings,classic,1279,27.92,47.92,139.61,0.01,0.2,26.85,2147.1,2010,1,5000
25439,draftkings,classic,3791,27.92,47.92,139.59,0.03,0.23,25.78,2167.1,2039,1,5000
25439,draftkings,classic,4658,27.88,47.88,139.42,0.02,0.11,33.21,1765.4,1572,1,4962
25439,draftkings,classic,2714,27.87,47.87,139.34,0.02,0.12,33.67,1829.9,1572,1,5001
25439,draftkings,classic,832,27.84,47.84,139.22,0.04,0.25,21.75,2397.3,2361,1,5000
25439,draftkings,classic,3223,27.77,47.77,138.84,0.01,0.2,29.63,1903.6,1723,1,4991
25439,draftkings,classic,3739,27.66,47.66,138.29,0.02,0.17,26.44,2096.8,1969,1,4988
25439,draftkings,classic,2006,27.66,47.66,138.29,0.03,0.17,26.14,2120.2,1974,1,4993
25439,draftkings,classic,2723,27.64,47.64,138.18,0.01,0.12,33.84,1658.6,1476,1,4958
25439,draftkings,classic,3216,27.58,47.58,137.89,0,0.12,36.36,1659.9,1440,3,4989
25439,draftkings,classic,1109,27.53,47.53,137.64,0,0.24,29.17,2088.9,1923,2,4996
25439,draftkings,classic,1672,27.48,47.48,137.39,0,0.22,27.65,2196.5,2042,2,4997
25439,draftkings,classic,4279,27.47,47.47,137.34,0.02,0.3,25.28,2256.4,2157,1,4996
25439,draftkings,classic,3795,27.47,47.47,137.35,0.03,0.19,28.22,1973.1,1811,1,4998
25439,draftkings,classic,1269,27.43,47.43,137.14,0.03,0.23,24.48,2190.6,2064,1,4992
25439,draftkings,classic,190,27.41,47.41,137.07,0.01,0.2,28.29,2062.7,1897,1,4996
25439,draftkings,classic,3366,27.41,47.41,137.06,0,0.17,29.33,1988.4,1806,2,4991
25439,draftkings,classic,669,27.37,47.37,136.85,0.01,0.19,26.82,2174.9,2013,1,5000
25439,draftkings,classic,2131,27.24,47.24,136.2,0.01,0.19,27.99,2104.4,1915,1,4999
25439,draftkings,classic,1950,27.23,47.23,136.15,0.02,0.14,31.35,1845.1,1633,1,4961
25439,draftkings,classic,3286,27.17,47.17,135.86,0.01,0.27,27.69,2043.2,1910,1,4992
25439,draftkings,classic,3146,27.16,47.16,135.81,0,0.2,30,1966.3,1778,2,4988
25439,draftkings,classic,1230,27.16,47.16,135.8,0.02,0.21,25.1,2218.7,2102,1,5000
25439,draftkings,classic,316,27.1,47.1,135.52,0.02,0.13,28.47,1973.4,1799,1,4999
25439,draftkings,classic,4936,27.06,47.06,135.3,0,0.15,27.94,2013.7,1857,2,4985
25439,draftkings,classic,3402,27.03,47.03,135.14,0.01,0.15,30.09,1910.8,1750,1,4995
25439,draftkings,classic,1192,27.02,47.02,135.12,0,0.09,34.74,1759.9,1532,2,4991
25439,draftkings,classic,866,27,47,135,0,0.15,32.53,1834,1609,2,4994
25439,draftkings,classic,3909,26.87,46.87,134.33,0,0.23,30.17,1866.4,1678,2,4983
25439,draftkings,classic,2400,26.82,46.82,134.11,0.02,0.13,30.33,1870.2,1681,1,4979
25439,draftkings,classic,1241,26.81,46.81,134.04,0.02,0.19,28.6,2002.5,1866,1,4972
25439,draftkings,classic,4953,26.8,46.8,134.02,0,0.22,25.21,2275.5,2184,2,4997
25439,draftkings,classic,4222,26.76,46.76,133.81,0.01,0.24,25.48,2176.4,2063,1,5001
25439,draftkings,classic,1899,26.64,46.64,133.18,0.02,0.16,28.92,1984.5,1791,1,4988
25439,draftkings,classic,2439,26.64,46.64,133.2,0.01,0.2,31.35,1878,1664,1,4977
25439,draftkings,classic,4649,26.62,46.62,133.08,0,0.23,26.83,2090.2,1954,2,4991
25439,draftkings,classic,267,26.61,46.61,133.06,0.01,0.25,26.66,2174.1,2052,1,4999
25439,draftkings,classic,1369,26.59,46.59,132.94,0.01,0.19,29.1,1954.4,1788,1,4996
25439,draftkings,classic,434,26.58,46.58,132.9,0.01,0.16,26.56,2155.1,2015,1,4986
25439,draftkings,classic,4052,26.54,46.54,132.69,0.01,0.18,28.58,1966.1,1832,1,4969
25439,draftkings,classic,3346,26.54,46.54,132.71,0.03,0.15,28.82,1888,1720,1,4994
25439,draftkings,classic,2432,26.42,46.42,132.12,0.02,0.21,26.02,2234.9,2115,1,5000
25439,draftkings,classic,2958,26.38,46.38,131.92,0.01,0.12,34.3,1691.6,1488,1,4971
25439,draftkings,classic,3935,26.35,46.35,131.74,0.01,0.14,29.69,1934.5,1763,1,4998
25439,draftkings,classic,1017,26.34,46.34,131.71,0.01,0.12,31.45,1806,1604,1,4957
25439,draftkings,classic,4660,26.26,46.26,131.32,0.01,0.19,26.53,2040.1,1923,1,4991
25439,draftkings,classic,4892,26.24,46.24,131.22,0,0.14,33.49,1777.4,1561,3,4985
25439,draftkings,classic,3568,26.22,46.22,131.11,0.01,0.18,30.2,1831.1,1664,1,4987
25439,draftkings,classic,1120,26.16,46.16,130.79,0.01,0.13,31.33,1948.7,1744,1,5001
25439,draftkings,classic,502,26.16,46.16,130.79,0.02,0.13,31.66,1887.5,1672,1,4995
25439,draftkings,classic,3767,26.14,46.14,130.72,0.01,0.14,32.33,1778.3,1583,1,4976
25439,draftkings,classic,957,26.09,46.09,130.46,0.02,0.21,26.85,1987.1,1833,1,4977
25439,draftkings,classic,674,26.09,46.09,130.44,0.01,0.15,29.37,1965,1794,1,4984
25439,draftkings,classic,3836,26.09,46.09,130.44,0.01,0.23,29.39,1886.7,1724,1,4966
25439,draftkings,classic,1316,26.06,46.06,130.31,0.02,0.22,25.16,2214.6,2081,1,4996
25439,draftkings,classic,2903,26.04,46.04,130.18,0.02,0.13,27.36,2019.1,1860,1,4984
25439,draftkings,classic,4556,25.93,45.93,129.64,0,0.22,28.62,2035.2,1878,2,4989
25439,draftkings,classic,2442,25.91,45.91,129.56,0.01,0.14,34.02,1709.7,1516,1,4979
25439,draftkings,classic,719,25.91,45.91,129.54,0,0.19,31.31,1827.3,1653,4,4911
25439,draftkings,classic,1654,25.89,45.89,129.46,0.04,0.26,20.23,2501.6,2511,1,4999
25439,draftkings,classic,1874,25.83,45.83,129.16,0,0.17,31.38,1803.4,1618,2,4972
25439,draftkings,classic,982,25.77,45.77,128.87,0,0.12,32.53,1820.3,1601,2,4988
25439,draftkings,classic,4788,25.69,45.69,128.45,0,0.19,29.46,1978.3,1814,4,4991
25439,draftkings,classic,525,25.66,45.66,128.3,0.01,0.12,33.52,1761.8,1532,1,4952
25439,draftkings,classic,2556,25.65,45.65,128.25,0.01,0.18,28.09,1986.3,1819,1,4995
25439,draftkings,classic,3609,25.64,45.64,128.21,0,0.1,34.71,1662.4,1471,2,4909
25439,draftkings,classic,1262,25.64,45.64,128.22,0.02,0.12,26.74,2015.9,1879,1,4970
25439,draftkings,classic,452,25.63,45.63,128.16,0,0.15,32.32,1918.4,1668,2,4989
25439,draftkings,classic,2461,25.58,45.58,127.9,0.03,0.24,22.97,2369.9,2310,1,5000
25439,draftkings,classic,4345,25.55,45.55,127.76,0,0.14,31.06,1981,1763,3,4999
25439,draftkings,classic,366,25.52,45.52,127.62,0.01,0.13,30.33,2004.5,1787,1,5000
25439,draftkings,classic,3813,25.49,45.49,127.44,0.01,0.12,28.57,2180.9,1999,1,5000
25439,draftkings,classic,1152,25.39,45.39,126.93,0.02,0.15,26.79,2116.5,1993,1,4997
25439,draftkings,classic,1142,25.39,45.39,126.93,0.01,0.2,27.37,2114,1981,1,4999
25439,draftkings,classic,2615,25.38,45.38,126.91,0,0.08,36.39,1594.8,1407,3,4941
25439,draftkings,classic,4488,25.36,45.36,126.81,0,0.13,32.61,1754.9,1558,2,4956
25439,draftkings,classic,1002,25.33,45.33,126.67,0.02,0.17,26.57,2204.8,2073,1,5001
25439,draftkings,classic,1538,25.33,45.33,126.64,0,0.08,33.89,1880.7,1631,4,4999
25439,draftkings,classic,405,25.32,45.32,126.6,0,0.16,29.23,1972,1798,2,4983
25439,draftkings,classic,3695,25.3,45.3,126.48,0,0.14,33.25,1752,1545,4,4965
25439,draftkings,classic,1511,25.19,45.19,125.97,0,0.08,38.47,1577.4,1344,7,4953
25439,draftkings,classic,4938,25.15,45.15,125.77,0,0.19,28.02,1994.3,1842,2,4987
25439,draftkings,classic,4450,25.13,45.13,125.67,0.01,0.2,26.9,2110.9,1978,1,4996
25439,draftkings,classic,3294,25.13,45.13,125.66,0,0.19,30.15,1961.1,1774,2,5000
25439,draftkings,classic,327,25.12,45.12,125.58,0.02,0.16,28.76,2012.5,1852,1,4992
25439,draftkings,classic,4473,25.1,45.1,125.52,0,0.17,31.88,1854.1,1621,3,4983
25439,draftkings,classic,4699,25.1,45.1,125.52,0.01,0.19,29.16,1924.6,1768,1,4992
25439,draftkings,classic,804,25.04,45.04,125.19,0.02,0.26,21.86,2364.9,2290,1,5001
25439,draftkings,classic,4208,25,45,125.02,0.02,0.18,23.31,2266.7,2184,1,4998
25439,draftkings,classic,339,25,45,125,0.02,0.15,25.52,2131.1,2002,1,4989
25439,draftkings,classic,199,25,45,125.02,0.01,0.19,27.78,2063.3,1898,1,5000
25439,draftkings,classic,2,24.97,44.97,124.87,0.03,0.25,21.06,2475.1,2478,1,5001
25439,draftkings,classic,3764,24.94,44.94,124.68,0,0.17,27.56,2119.3,1958,2,5001
25439,draftkings,classic,1180,24.94,44.94,124.68,0,0.06,34.29,1835.1,1581,3,4997
25439,draftkings,classic,1282,24.91,44.91,124.56,0,0.18,30.96,1872.9,1677,2,4981
25439,draftkings,classic,4553,24.91,44.91,124.57,0,0.06,37.03,1701,1435,4,4970
25439,draftkings,classic,527,24.91,44.91,124.54,0,0.26,27.07,2035.1,1891,2,4993
25439,draftkings,classic,871,24.89,44.89,124.44,0.02,0.18,26.07,2104.8,1965,1,4996
25439,draftkings,classic,1992,24.89,44.89,124.45,0.01,0.2,27.65,2085.8,1930,1,4991
25439,draftkings,classic,2988,24.89,44.89,124.43,0.03,0.12,24.38,2265.7,2158,1,5000
25439,draftkings,classic,3731,24.82,44.82,124.09,0,0.18,28.34,2047.6,1887,2,4998
25439,draftkings,classic,3621,24.71,44.71,123.57,0.01,0.23,24.05,2230,2125,1,4995
25439,draftkings,classic,1430,24.71,44.71,123.54,0.02,0.18,26.4,1989.6,1845,1,4991
25439,draftkings,classic,3082,24.69,44.69,123.46,0,0.11,33.37,1756.8,1556,2,4986
25439,draftkings,classic,4426,24.64,44.64,123.2,0.01,0.13,32,1779.6,1587,1,4972
25439,draftkings,classic,1504,24.57,44.57,122.83,0,0.15,29.96,1999.4,1804,2,4985
25439,draftkings,classic,3173,24.49,44.49,122.47,0,0.13,31.24,1872.8,1670,3,4973
25439,draftkings,classic,2177,24.42,44.42,122.08,0.01,0.08,30.47,2023.7,1833,1,5000
25439,draftkings,classic,1155,24.42,44.42,122.12,0.02,0.15,27.88,2075.6,1923,1,4986
25439,draftkings,classic,792,24.37,44.37,121.86,0.03,0.28,21.89,2414.9,2364,1,5001
25439,draftkings,classic,3583,24.32,44.32,121.58,0.01,0.1,29.62,2017.7,1801,1,4993
25439,draftkings,classic,4673,24.3,44.3,121.51,0.01,0.09,33.63,1745.7,1522,1,4999
25439,draftkings,classic,2950,24.29,44.29,121.43,0.01,0.11,30.09,1945.7,1772,1,4970
25439,draftkings,classic,1128,24.27,44.27,121.35,0.03,0.14,27.51,1990.9,1820,1,4998
25439,draftkings,classic,4133,24.27,44.27,121.36,0.01,0.14,28.21,1921,1768,1,4977
25439,draftkings,classic,1989,24.22,44.22,121.09,0,0.11,30.82,1963.2,1761,2,4976
25439,draftkings,classic,3849,24.22,44.22,121.11,0,0.1,34.76,1766,1539,3,4979
25439,draftkings,classic,2292,24.16,44.16,120.79,0,0.19,28.41,1966.1,1803,2,4993
25439,draftkings,classic,2061,24.13,44.13,120.66,0.01,0.14,26.82,2062.5,1911,1,4972
25439,draftkings,classic,1008,24.12,44.12,120.59,0.01,0.15,24.98,2149,2018,1,4995
25439,draftkings,classic,4949,24.1,44.1,120.48,0,0.28,24.64,2174.2,2051,2,4988
25439,draftkings,classic,4290,24.09,44.09,120.43,0.01,0.18,25.21,2187.4,2078,1,4991
25439,draftkings,classic,3170,24.05,44.05,120.26,0.02,0.2,21.85,2393.3,2347,1,4999
25439,draftkings,classic,240,24.01,44.01,120.04,0,0.17,31.99,1862.2,1650,2,4984
25439,draftkings,classic,3713,23.92,43.92,119.62,0,0.14,29.8,1983.6,1788,2,4989
25439,draftkings,classic,1393,23.88,43.88,119.39,0.01,0.14,27.13,2183.3,2035,1,5000
25439,draftkings,classic,963,23.83,43.83,119.16,0.01,0.11,30.01,1895.8,1721,1,4983
25439,draftkings,classic,2744,23.79,43.79,118.94,0.01,0.1,29.04,1944.2,1772,1,4995
25439,draftkings,classic,1339,23.74,43.74,118.68,0,0.15,29.34,2120.5,1930,3,5001
25439,draftkings,classic,787,23.73,43.73,118.63,0.01,0.19,26.16,2038,1893,1,4992
25439,draftkings,classic,3122,23.71,43.71,118.57,0,0.17,25.06,2230.6,2109,2,4992
25439,draftkings,classic,3668,23.65,43.65,118.24,0.03,0.12,26.09,2113.1,1934,1,5001
25439,draftkings,classic,1867,23.65,43.65,118.26,0.02,0.24,23.18,2353.9,2299,1,5001
25439,draftkings,classic,879,23.6,43.6,118,0.03,0.2,20.85,2406.4,2340,1,5001
25439,draftkings,classic,2469,23.53,43.53,117.64,0.01,0.16,26.89,2130,1980,1,4999
25439,draftkings,classic,4727,23.52,43.52,117.62,0.01,0.17,28.52,2002.6,1840,1,4984
25439,draftkings,classic,73,23.45,43.45,117.27,0.02,0.16,26.82,2039.5,1920,1,5000
25439,draftkings,classic,795,23.45,43.45,117.23,0.01,0.12,29.08,2080.2,1901,1,5000
25439,draftkings,classic,642,23.44,43.44,117.22,0,0.04,33.69,1863.1,1626,6,4985
25439,draftkings,classic,2302,23.39,43.39,116.94,0,0.23,26.18,2089.9,1949,2,4996
25439,draftkings,classic,4903,23.35,43.35,116.73,0,0.1,31.64,1836.7,1655,2,4992
25439,draftkings,classic,1496,23.25,43.25,116.23,0,0.1,30.46,2086.1,1868,2,5000
25439,draftkings,classic,4017,23.23,43.23,116.16,0.02,0.23,23.22,2183.1,2091,1,4997
25439,draftkings,classic,2270,23.11,43.11,115.57,0,0.21,27.44,2035.7,1897,3,4973
25439,draftkings,classic,1597,23.08,43.08,115.39,0.02,0.13,27.84,2026.5,1873,1,5001
25439,draftkings,classic,2658,23.01,43.01,115.04,0,0.14,29.99,2005.4,1810,4,4998
25439,draftkings,classic,2271,23,43,114.98,0,0.15,27.94,2122.4,1955,2,4998
25439,draftkings,classic,3505,22.98,42.98,114.91,0,0.18,32.46,1763.3,1553,3,4977
25439,draftkings,classic,4640,22.98,42.98,114.91,0.01,0.16,26.91,2091.8,1950,1,5000
