P,P,C,1B,2B,3B,SS,OF,OF,OF,,Instructions
,,,,,,,,,,,1. Locate the player you want to select in the list below 
,,,,,,,,,,,2. Copy the ID of your player (you can use the Name + ID column or the ID column) 
,,,,,,,,,,,3. Paste the ID into the roster position desired 
,,,,,,,,,,,4. You must include an ID for each player; you cannot use just the player's name 
,,,,,,,,,,,5. You can create up to 500 lineups per file 
 
,,,,,,,,,,,Position,Name + ID,Name,ID,Roster Position,Salary,Game Info,TeamAbbrev,AvgPointsPerGame
,,,,,,,,,,,RP,Tanner Scott (43197990),Tanner Scott,43197990,P,4000,LAD@ARI 06/02/2026 09:40PM ET,LAD,3.59
,,,,,,,,,,,RP,Paul Gervase (43197993),Paul Gervase,43197993,P,4000,LAD@ARI 06/02/2026 09:40PM ET,LAD,7.52
,,,,,,,,,,,RP,Juan Morillo (43197997),Juan Morillo,43197997,P,4000,LAD@ARI 06/02/2026 09:40PM ET,ARI,3.35
,,,,,,,,,,,RP,Kyle Hurt (43198001),Kyle Hurt,43198001,P,4000,LAD@ARI 06/02/2026 09:40PM ET,LAD,4.08
,,,,,,,,,,,RP,Jonathan Loaisiga (43198014),Jonathan Loaisiga,43198014,P,4000,LAD@ARI 06/02/2026 09:40PM ET,ARI,2.18
,,,,,,,,,,,RP,Andrew Hoffmann (43198015),Andrew Hoffmann,43198015,P,4000,LAD@ARI 06/02/2026 09:40PM ET,ARI,2.08
,,,,,,,,,,,RP,Jordan Weems (43198034),Jordan Weems,43198034,P,4000,LAD@ARI 06/02/2026 09:40PM ET,LAD,0
,,,,,,,,,,,RP,Brandyn Garcia (43198044),Brandyn Garcia,43198044,P,4000,LAD@ARI 06/02/2026 09:40PM ET,ARI,2.84
,,,,,,,,,,,RP,Will Klein (43198045),Will Klein,43198045,P,4000,LAD@ARI 06/02/2026 09:40PM ET,LAD,4.34
,,,,,,,,,,,RP,Andrew Saalfrank (43198046),Andrew Saalfrank,43198046,P,4000,LAD@ARI 06/02/2026 09:40PM ET,ARI,0
,,,,,,,,,,,RP,Justin Martinez (43198049),Justin Martinez,43198049,P,4000,LAD@ARI 06/02/2026 09:40PM ET,ARI,0
,,,,,,,,,,,RP,John Curtiss (43198054),John Curtiss,43198054,P,4000,LAD@ARI 06/02/2026 09:40PM ET,ARI,0
,,,,,,,,,,,RP,Alex Vesia (43198058),Alex Vesia,43198058,P,4000,LAD@ARI 06/02/2026 09:40PM ET,LAD,3.24
,,,,,,,,,,,RP,Evan Phillips (43198061),Evan Phillips,43198061,P,4000,LAD@ARI 06/02/2026 09:40PM ET,LAD,0
,,,,,,,,,,,RP,A.J. Puk (43198066),A.J. Puk,43198066,P,4000,LAD@ARI 06/02/2026 09:40PM ET,ARI,0
,,,,,,,,,,,RP,Juan Burgos (43198067),Juan Burgos,43198067,P,4000,LAD@ARI 06/02/2026 09:40PM ET,ARI,0
,,,,,,,,,,,RP,Blake Treinen (43198075),Blake Treinen,43198075,P,4000,LAD@ARI 06/02/2026 09:40PM ET,LAD,2.45
,,,,,,,,,,,RP,Ryan Thompson (43198089),Ryan Thompson,43198089,P,4000,LAD@ARI 06/02/2026 09:40PM ET,ARI,1.99
,,,,,,,,,,,OF,Daulton Varsho (43197143),Daulton Varsho,43197143,OF,4000,TOR@ATL 06/02/2026 07:15PM ET,TOR,6.67
,,,,,,,,,,,3B,Austin Riley (43197146),Austin Riley,43197146,3B,4000,TOR@ATL 06/02/2026 07:15PM ET,ATL,6.7
,,,,,,,,,,,RP,Hayden Juenger (43197824),Hayden Juenger,43197824,P,4000,TOR@ATL 06/02/2026 07:15PM ET,TOR,-6.15
,,,,,,,,,,,RP,Joe Jimenez (43197825),Joe Jimenez,43197825,P,4000,TOR@ATL 06/02/2026 07:15PM ET,ATL,0
,,,,,,,,,,,RP,Jhancarlos Lara (43197826),Jhancarlos Lara,43197826,P,4000,TOR@ATL 06/02/2026 07:15PM ET,ATL,0
,,,,,,,,,,,RP,Bowden Francis (43197836),Bowden Francis,43197836,P,4000,TOR@ATL 06/02/2026 07:15PM ET,TOR,0
,,,,,,,,,,,RP,Anthony Molina (43197837),Anthony Molina,43197837,P,4000,TOR@ATL 06/02/2026 07:15PM ET,ATL,3.9
,,,,,,,,,,,RP,Louis Varland (43197842),Louis Varland,43197842,P,4000,TOR@ATL 06/02/2026 07:15PM ET,TOR,4.93
,,,,,,,,,,,RP,Tommy Nance (43197843),Tommy Nance,43197843,P,4000,TOR@ATL 06/02/2026 07:15PM ET,TOR,3.24
,,,,,,,,,,,RP,Hunter Stratton (43197848),Hunter Stratton,43197848,P,4000,TOR@ATL 06/02/2026 07:15PM ET,ATL,3.65
,,,,,,,,,,,RP,Tayler Scott (43197868),Tayler Scott,43197868,P,4000,TOR@ATL 06/02/2026 07:15PM ET,ATL,0
,,,,,,,,,,,RP,Rolddy Munoz (43197869),Rolddy Munoz,43197869,P,4000,TOR@ATL 06/02/2026 07:15PM ET,ATL,0.9
,,,,,,,,,,,RP,Hayden Harris (43197910),Hayden Harris,43197910,P,4000,TOR@ATL 06/02/2026 07:15PM ET,ATL,0
,,,,,,,,,,,RP,Daysbel Hernandez (43197911),Daysbel Hernandez,43197911,P,4000,TOR@ATL 06/02/2026 07:15PM ET,ATL,0
,,,,,,,,,,,RP,Tanner Andrews (43197930),Tanner Andrews,43197930,P,4000,TOR@ATL 06/02/2026 07:15PM ET,TOR,3.48
,,,,,,,,,,,RP,Dylan Dodd (43197941),Dylan Dodd,43197941,P,4000,TOR@ATL 06/02/2026 07:15PM ET,ATL,5.6
,,,,,,,,,,,RP,Dylan Lee (43197942),Dylan Lee,43197942,P,4000,TOR@ATL 06/02/2026 07:15PM ET,ATL,4.29
,,,,,,,,,,,RP,Connor Seabold (43197943),Connor Seabold,43197943,P,4000,TOR@ATL 06/02/2026 07:15PM ET,TOR,3.54
,,,,,,,,,,,RP,Austin Pope (43197955),Austin Pope,43197955,P,4000,TOR@ATL 06/02/2026 07:15PM ET,ATL,0
,,,,,,,,,,,RP,Tyler Rogers (43197965),Tyler Rogers,43197965,P,4000,TOR@ATL 06/02/2026 07:15PM ET,TOR,2.29
,,,,,,,,,,,RP,Chase Lee (43197972),Chase Lee,43197972,P,4000,TOR@ATL 06/02/2026 07:15PM ET,TOR,-0.03
,,,,,,,,,,,RP,Robert Suarez (43197978),Robert Suarez,43197978,P,4000,TOR@ATL 06/02/2026 07:15PM ET,ATL,4.02
,,,,,,,,,,,RP,Jeff Hoffman (43197995),Jeff Hoffman,43197995,P,4000,TOR@ATL 06/02/2026 07:15PM ET,TOR,3.53
,,,,,,,,,,,RP,Tyler Kinley (43198002),Tyler Kinley,43198002,P,4000,TOR@ATL 06/02/2026 07:15PM ET,ATL,3.33
,,,,,,,,,,,RP,Braydon Fisher (43198011),Braydon Fisher,43198011,P,4000,TOR@ATL 06/02/2026 07:15PM ET,TOR,3.66
,,,,,,,,,,,RP,Raisel Iglesias (43198020),Raisel Iglesias,43198020,P,4000,TOR@ATL 06/02/2026 07:15PM ET,ATL,4.04
,,,,,,,,,,,RP,Brendon Little (43198036),Brendon Little,43198036,P,4000,TOR@ATL 06/02/2026 07:15PM ET,TOR,-1.51
,,,,,,,,,,,RP,Yimi Garcia (43198039),Yimi Garcia,43198039,P,4000,TOR@ATL 06/02/2026 07:15PM ET,TOR,0
,,,,,,,,,,,RP,Danny Young (43198056),Danny Young,43198056,P,4000,TOR@ATL 06/02/2026 07:15PM ET,ATL,0
,,,,,,,,,,,RP,Joe Mantiply (43198081),Joe Mantiply,43198081,P,4000,TOR@ATL 06/02/2026 07:15PM ET,TOR,3.24
,,,,,,,,,,,RP,Yunior Marte (43197806),Yunior Marte,43197806,P,4000,KC@CIN 06/02/2026 07:10PM ET,CIN,-8.25
,,,,,,,,,,,RP,James McArthur (43197810),James McArthur,43197810,P,4000,KC@CIN 06/02/2026 07:10PM ET,KC,0
,,,,,,,,,,,RP,Eric Cerantola (43197844),Eric Cerantola,43197844,P,4000,KC@CIN 06/02/2026 07:10PM ET,KC,3.6
,,,,,,,,,,,RP,Alex Lange (43197856),Alex Lange,43197856,P,4000,KC@CIN 06/02/2026 07:10PM ET,KC,2.60
,,,,,,,,,,,RP,Caleb Ferguson (43197887),Caleb Ferguson,43197887,P,4000,KC@CIN 06/02/2026 07:10PM ET,CIN,7.15
,,,,,,,,,,,RP,Emilio Pagan (43197896),Emilio Pagan,43197896,P,4000,KC@CIN 06/02/2026 07:10PM ET,CIN,1.93
,,,,,,,,,,,RP,Pierce Johnson (43197909),Pierce Johnson,43197909,P,4000,KC@CIN 06/02/2026 07:10PM ET,CIN,2.72
,,,,,,,,,,,RP,Graham Ashcraft (43197919),Graham Ashcraft,43197919,P,4000,KC@CIN 06/02/2026 07:10PM ET,CIN,3.42
,,,,,,,,,,,RP,Andrew Chafin (43197940),Andrew Chafin,43197940,P,4000,KC@CIN 06/02/2026 07:10PM ET,CIN,0
,,,,,,,,,,,RP,Brock Burke (43197987),Brock Burke,43197987,P,4000,KC@CIN 06/02/2026 07:10PM ET,CIN,2.56
,,,,,,,,,,,RP,Zach Maxwell (43197989),Zach Maxwell,43197989,P,4000,KC@CIN 06/02/2026 07:10PM ET,CIN,-1.25
,,,,,,,,,,,RP,Carlos Estevez (43197999),Carlos Estevez,43197999,P,4000,KC@CIN 06/02/2026 07:10PM ET,KC,-14.85
,,,,,,,,,,,RP,Tejay Antone (43198004),Tejay Antone,43198004,P,4000,KC@CIN 06/02/2026 07:10PM ET,CIN,1.88
,,,,,,,,,,,RP,John Schreiber (43198017),John Schreiber,43198017,P,4000,KC@CIN 06/02/2026 07:10PM ET,KC,1.81
,,,,,,,,,,,RP,Eli Morgan (43198027),Eli Morgan,43198027,P,4000,KC@CIN 06/02/2026 07:10PM ET,KC,2.07
,,,,,,,,,,,RP,Steven Cruz (43198033),Steven Cruz,43198033,P,4000,KC@CIN 06/02/2026 07:10PM ET,KC,2.14
,,,,,,,,,,,RP,Lucas Erceg (43198035),Lucas Erceg,43198035,P,4000,KC@CIN 06/02/2026 07:10PM ET,KC,1.8
,,,,,,,,,,,RP,Sam Moll (43198053),Sam Moll,43198053,P,4000,KC@CIN 06/02/2026 07:10PM ET,CIN,2.89
,,,,,,,,,,,RP,Matt Strahm (43198070),Matt Strahm,43198070,P,4000,KC@CIN 06/02/2026 07:10PM ET,KC,2.80
,,,,,,,,,,,RP,Nick Mears (43198072),Nick Mears,43198072,P,4000,KC@CIN 06/02/2026 07:10PM ET,KC,2.00
,,,,,,,,,,,RP,Luis Mey (43198084),Luis Mey,43198084,P,4000,KC@CIN 06/02/2026 07:10PM ET,CIN,4.62
,,,,,,,,,,,OF,Austin Martin (43197139),Austin Martin,43197139,OF,4000,CWS@MIN 06/02/2026 07:40PM ET,MIN,6.17
,,,,,,,,,,,RP,Prelander Berroa (43197808),Prelander Berroa,43197808,P,4000,CWS@MIN 06/02/2026 07:40PM ET,CWS,0
,,,,,,,,,,,SP,Tanner McDougal (43197820),Tanner McDougal,43197820,P,4000,CWS@MIN 06/02/2026 07:40PM ET,CWS,0
,,,,,,,,,,,SP,Ky Bush (43197821),Ky Bush,43197821,P,4000,CWS@MIN 06/02/2026 07:40PM ET,CWS,0
,,,,,,,,,,,RP,Bryan Hudson (43197839),Bryan Hudson,43197839,P,4000,CWS@MIN 06/02/2026 07:40PM ET,CWS,3.55
,,,,,,,,,,,RP,Tyler Gilbert (43197849),Tyler Gilbert,43197849,P,4000,CWS@MIN 06/02/2026 07:40PM ET,CWS,-3.1
,,,,,,,,,,,RP,Jordan Leasure (43197850),Jordan Leasure,43197850,P,4000,CWS@MIN 06/02/2026 07:40PM ET,CWS,2.57
,,,,,,,,,,,RP,Justin Topa (43197853),Justin Topa,43197853,P,4000,CWS@MIN 06/02/2026 07:40PM ET,MIN,0.41
,,,,,,,,,,,RP,Cody Laweryson (43197867),Cody Laweryson,43197867,P,4000,CWS@MIN 06/02/2026 07:40PM ET,MIN,4.05
,,,,,,,,,,,RP,Chris Murphy (43197870),Chris Murphy,43197870,P,4000,CWS@MIN 06/02/2026 07:40PM ET,CWS,1.19
,,,,,,,,,,,RP,John Klein (43197878),John Klein,43197878,P,4000,CWS@MIN 06/02/2026 07:40PM ET,MIN,1.85
,,,,,,,,,,,RP,Taylor Rogers (43197885),Taylor Rogers,43197885,P,4000,CWS@MIN 06/02/2026 07:40PM ET,MIN,1.83
,,,,,,,,,,,RP,Wikelman Gonzalez (43197898),Wikelman Gonzalez,43197898,P,4000,CWS@MIN 06/02/2026 07:40PM ET,CWS,0
,,,,,,,,,,,RP,Brandon Eisert (43197903),Brandon Eisert,43197903,P,4000,CWS@MIN 06/02/2026 07:40PM ET,CWS,2.97
,,,,,,,,,,,RP,Yoendrys Gomez (43197916),Yoendrys Gomez,43197916,P,4000,CWS@MIN 06/02/2026 07:40PM ET,MIN,3.06
,,,,,,,,,,,RP,Tyler Davis (43197921),Tyler Davis,43197921,P,4000,CWS@MIN 06/02/2026 07:40PM ET,CWS,3.65
,,,,,,,,,,,RP,Anthony Banda (43197926),Anthony Banda,43197926,P,4000,CWS@MIN 06/02/2026 07:40PM ET,MIN,1.79
,,,,,,,,,,,RP,Garrett Acton (43197932),Garrett Acton,43197932,P,4000,CWS@MIN 06/02/2026 07:40PM ET,MIN,7.05
,,,,,,,,,,,RP,Andrew Morris (43197933),Andrew Morris,43197933,P,4000,CWS@MIN 06/02/2026 07:40PM ET,MIN,3.35
,,,,,,,,,,,RP,Kody Funderburk (43197937),Kody Funderburk,43197937,P,4000,CWS@MIN 06/02/2026 07:40PM ET,MIN,1.61
,,,,,,,,,,,RP,Eric Orze (43197947),Eric Orze,43197947,P,4000,CWS@MIN 06/02/2026 07:40PM ET,MIN,3.16
,,,,,,,,,,,RP,Jordan Hicks (43197956),Jordan Hicks,43197956,P,4000,CWS@MIN 06/02/2026 07:40PM ET,CWS,1.25
,,,,,,,,,,,RP,Joe Rock (43197957),Joe Rock,43197957,P,4000,CWS@MIN 06/02/2026 07:40PM ET,CWS,0
,,,,,,,,,,,RP,Duncan Davitt (43197964),Duncan Davitt,43197964,P,4000,CWS@MIN 06/02/2026 07:40PM ET,CWS,1.65
,,,,,,,,,,,RP,Tyler Schweitzer (43198000),Tyler Schweitzer,43198000,P,4000,CWS@MIN 06/02/2026 07:40PM ET,CWS,-0.45
,,,,,,,,,,,RP,Travis Adams (43198008),Travis Adams,43198008,P,4000,CWS@MIN 06/02/2026 07:40PM ET,MIN,3.07
,,,,,,,,,,,RP,Seranthony Dominguez (43198031),Seranthony Dominguez,43198031,P,4000,CWS@MIN 06/02/2026 07:40PM ET,CWS,3.42
,,,,,,,,,,,RP,Cole Sands (43198057),Cole Sands,43198057,P,4000,CWS@MIN 06/02/2026 07:40PM ET,MIN,2.55
,,,,,,,,,,,2B,Jose Altuve (43197396),Jose Altuve,43197396,2B,4000,PIT@HOU 06/02/2026 08:10PM ET,HOU,6.93
,,,,,,,,,,,RP,Cam Sanders (43197840),Cam Sanders,43197840,P,4000,PIT@HOU 06/02/2026 08:10PM ET,PIT,1.72
,,,,,,,,,,,RP,Logan VanWey (43197872),Logan VanWey,43197872,P,4000,PIT@HOU 06/02/2026 08:10PM ET,HOU,5.38
,,,,,,,,,,,RP,Isaac Mattson (43197886),Isaac Mattson,43197886,P,4000,PIT@HOU 06/02/2026 08:10PM ET,PIT,1.82
,,,,,,,,,,,RP,Chris Devenski (43197906),Chris Devenski,43197906,P,4000,PIT@HOU 06/02/2026 08:10PM ET,PIT,1.42
,,,,,,,,,,,RP,Brandan Bidois (43197907),Brandan Bidois,43197907,P,4000,PIT@HOU 06/02/2026 08:10PM ET,PIT,3.09
,,,,,,,,,,,RP,Gregory Soto (43197918),Gregory Soto,43197918,P,4000,PIT@HOU 06/02/2026 08:10PM ET,PIT,4.31
,,,,,,,,,,,RP,Steven Okert (43197929),Steven Okert,43197929,P,4000,PIT@HOU 06/02/2026 08:10PM ET,HOU,2.37
,,,,,,,,,,,RP,Bryan Abreu (43197939),Bryan Abreu,43197939,P,4000,PIT@HOU 06/02/2026 08:10PM ET,HOU,2.06
,,,,,,,,,,,RP,Bennett Sousa (43197952),Bennett Sousa,43197952,P,4000,PIT@HOU 06/02/2026 08:10PM ET,HOU,0.94
,,,,,,,,,,,RP,Jayden Murray (43197968),Jayden Murray,43197968,P,4000,PIT@HOU 06/02/2026 08:10PM ET,HOU,0.53
,,,,,,,,,,,RP,Evan Sisk (43197970),Evan Sisk,43197970,P,4000,PIT@HOU 06/02/2026 08:10PM ET,PIT,4.33
,,,,,,,,,,,RP,Dennis Santana (43197982),Dennis Santana,43197982,P,4000,PIT@HOU 06/02/2026 08:10PM ET,PIT,2.00
,,,,,,,,,,,RP,Alimber Santa (43198022),Alimber Santa,43198022,P,4000,PIT@HOU 06/02/2026 08:10PM ET,HOU,6.42
,,,,,,,,,,,RP,Bryan King (43198037),Bryan King,43198037,P,4000,PIT@HOU 06/02/2026 08:10PM ET,HOU,2.61
,,,,,,,,,,,RP,Josh Hader (43198038),Josh Hader,43198038,P,4000,PIT@HOU 06/02/2026 08:10PM ET,HOU,0
,,,,,,,,,,,RP,Mason Montgomery (43198041),Mason Montgomery,43198041,P,4000,PIT@HOU 06/02/2026 08:10PM ET,PIT,3.41
,,,,,,,,,,,RP,Yohan Ramirez (43198068),Yohan Ramirez,43198068,P,4000,PIT@HOU 06/02/2026 08:10PM ET,PIT,3.58
,,,,,,,,,,,RP,Enyel De Los Santos (43198088),Enyel De Los Santos,43198088,P,4000,PIT@HOU 06/02/2026 08:10PM ET,HOU,2.80
,,,,,,,,,,,SS,J.P. Crawford (43197147),J.P. Crawford,43197147,SS,4000,NYM@SEA 06/02/2026 09:40PM ET,SEA,7.08
,,,,,,,,,,,OF,Luis Robert Jr. (43197397),Luis Robert Jr.,43197397,OF,4000,NYM@SEA 06/02/2026 09:40PM ET,NYM,6.33
,,,,,,,,,,,RP,Robinson Ortiz (43197818),Robinson Ortiz,43197818,P,4000,NYM@SEA 06/02/2026 09:40PM ET,SEA,0
,,,,,,,,,,,RP,Dylan Ross (43197822),Dylan Ross,43197822,P,4000,NYM@SEA 06/02/2026 09:40PM ET,NYM,0
,,,,,,,,,,,RP,Daniel Duarte (43197830),Daniel Duarte,43197830,P,4000,NYM@SEA 06/02/2026 09:40PM ET,NYM,6.65
,,,,,,,,,,,RP,Justin Hagenman (43197833),Justin Hagenman,43197833,P,4000,NYM@SEA 06/02/2026 09:40PM ET,NYM,0
,,,,,,,,,,,RP,Cionel Perez (43197846),Cionel Perez,43197846,P,4000,NYM@SEA 06/02/2026 09:40PM ET,NYM,1.65
,,,,,,,,,,,RP,Matt Brash (43197854),Matt Brash,43197854,P,4000,NYM@SEA 06/02/2026 09:40PM ET,SEA,3.41
,,,,,,,,,,,RP,Alex Carrillo (43197865),Alex Carrillo,43197865,P,4000,NYM@SEA 06/02/2026 09:40PM ET,NYM,0
,,,,,,,,,,,RP,Luke Weaver (43197881),Luke Weaver,43197881,P,4000,NYM@SEA 06/02/2026 09:40PM ET,NYM,3.49
,,,,,,,,,,,RP,Brooks Raley (43197888),Brooks Raley,43197888,P,4000,NYM@SEA 06/02/2026 09:40PM ET,NYM,3.21
,,,,,,,,,,,RP,Andres Munoz (43197893),Andres Munoz,43197893,P,4000,NYM@SEA 06/02/2026 09:40PM ET,SEA,3.79
,,,,,,,,,,,RP,Jonathan Pintaro (43197920),Jonathan Pintaro,43197920,P,4000,NYM@SEA 06/02/2026 09:40PM ET,NYM,6.82
,,,,,,,,,,,RP,Joey Gerber (43197923),Joey Gerber,43197923,P,4000,NYM@SEA 06/02/2026 09:40PM ET,NYM,12.7
,,,,,,,,,,,RP,A.J. Minter (43197953),A.J. Minter,43197953,P,4000,NYM@SEA 06/02/2026 09:40PM ET,NYM,4.68
,,,,,,,,,,,RP,Troy Taylor (43197959),Troy Taylor,43197959,P,4000,NYM@SEA 06/02/2026 09:40PM ET,SEA,0
,,,,,,,,,,,RP,Austin Warren (43197963),Austin Warren,43197963,P,4000,NYM@SEA 06/02/2026 09:40PM ET,NYM,4.89
,,,,,,,,,,,RP,Carlos Vargas (43197971),Carlos Vargas,43197971,P,4000,NYM@SEA 06/02/2026 09:40PM ET,SEA,0
,,,,,,,,,,,RP,Domingo Gonzalez (43197974),Domingo Gonzalez,43197974,P,4000,NYM@SEA 06/02/2026 09:40PM ET,SEA,4.49
,,,,,,,,,,,RP,Jose A. Ferrer (43197986),Jose A. Ferrer,43197986,P,4000,NYM@SEA 06/02/2026 09:40PM ET,SEA,2.59
,,,,,,,,,,,RP,Nick Davila (43197994),Nick Davila,43197994,P,4000,NYM@SEA 06/02/2026 09:40PM ET,SEA,2.73
,,,,,,,,,,,RP,Devin Williams (43198006),Devin Williams,43198006,P,4000,NYM@SEA 06/02/2026 09:40PM ET,NYM,3.32
,,,,,,,,,,,RP,Eduard Bazardo (43198012),Eduard Bazardo,43198012,P,4000,NYM@SEA 06/02/2026 09:40PM ET,SEA,3.02
,,,,,,,,,,,RP,Alex Hoppe (43198013),Alex Hoppe,43198013,P,4000,NYM@SEA 06/02/2026 09:40PM ET,SEA,2.16
,,,,,,,,,,,RP,Gabe Speier (43198028),Gabe Speier,43198028,P,4000,NYM@SEA 06/02/2026 09:40PM ET,SEA,2.69
,,,,,,,,,,,RP,Dedniel Nunez (43198032),Dedniel Nunez,43198032,P,4000,NYM@SEA 06/02/2026 09:40PM ET,NYM,0
,,,,,,,,,,,RP,Reed Garrett (43198052),Reed Garrett,43198052,P,4000,NYM@SEA 06/02/2026 09:40PM ET,NYM,0
,,,,,,,,,,,RP,Huascar Brazoban (43198055),Huascar Brazoban,43198055,P,4000,NYM@SEA 06/02/2026 09:40PM ET,NYM,3.83
,,,,,,,,,,,RP,Yosver Zulueta (43198071),Yosver Zulueta,43198071,P,4000,NYM@SEA 06/02/2026 09:40PM ET,SEA,0
,,,,,,,,,,,RP,Cole Wilcox (43198073),Cole Wilcox,43198073,P,4000,NYM@SEA 06/02/2026 09:40PM ET,SEA,2.31
,,,,,,,,,,,RP,Josh Simpson (43198074),Josh Simpson,43198074,P,4000,NYM@SEA 06/02/2026 09:40PM ET,SEA,1.82
,,,,,,,,,,,RP,RJ Petit (43197799),RJ Petit,43197799,P,4000,COL@LAA 06/02/2026 09:38PM ET,COL,0
,,,,,,,,,,,SP,Gabriel Hughes (43197801),Gabriel Hughes,43197801,P,4000,COL@LAA 06/02/2026 09:38PM ET,COL,0
,,,,,,,,,,,RP,Jeff Criswell (43197827),Jeff Criswell,43197827,P,4000,COL@LAA 06/02/2026 09:38PM ET,COL,0
,,,,,,,,,,,SP,Pierson Ohl (43197838),Pierson Ohl,43197838,P,4000,COL@LAA 06/02/2026 09:38PM ET,COL,0
,,,,,,,,,,,RP,Angel Perdomo (43197841),Angel Perdomo,43197841,P,4000,COL@LAA 06/02/2026 09:38PM ET,LAA,0
,,,,,,,,,,,RP,Ryan Zeferjahn (43197864),Ryan Zeferjahn,43197864,P,4000,COL@LAA 06/02/2026 09:38PM ET,LAA,3.28
,,,,,,,,,,,RP,Brent Suter (43197873),Brent Suter,43197873,P,4000,COL@LAA 06/02/2026 09:38PM ET,LAA,3.44
,,,,,,,,,,,RP,Jose Fermin (43197874),Jose Fermin,43197874,P,4000,COL@LAA 06/02/2026 09:38PM ET,LAA,2.72
,,,,,,,,,,,RP,Ben Joyce (43197904),Ben Joyce,43197904,P,4000,COL@LAA 06/02/2026 09:38PM ET,LAA,0
,,,,,,,,,,,RP,Hunter Strickland (43197917),Hunter Strickland,43197917,P,4000,COL@LAA 06/02/2026 09:38PM ET,LAA,0
,,,,,,,,,,,RP,Sammy Peralta (43197938),Sammy Peralta,43197938,P,4000,COL@LAA 06/02/2026 09:38PM ET,COL,-3.5
,,,,,,,,,,,RP,Jaden Hill (43197944),Jaden Hill,43197944,P,4000,COL@LAA 06/02/2026 09:38PM ET,COL,2.47
,,,,,,,,,,,RP,Tayler Saucedo (43197949),Tayler Saucedo,43197949,P,4000,COL@LAA 06/02/2026 09:38PM ET,LAA,1.68
,,,,,,,,,,,RP,Drew Pomeranz (43197951),Drew Pomeranz,43197951,P,4000,COL@LAA 06/02/2026 09:38PM ET,LAA,1.40
,,,,,,,,,,,RP,Kirby Yates (43197954),Kirby Yates,43197954,P,4000,COL@LAA 06/02/2026 09:38PM ET,LAA,2.68
,,,,,,,,,,,RP,Welinton Herrera (43197973),Welinton Herrera,43197973,P,4000,COL@LAA 06/02/2026 09:38PM ET,COL,2.48
,,,,,,,,,,,RP,Robert Stephenson (43197983),Robert Stephenson,43197983,P,4000,COL@LAA 06/02/2026 09:38PM ET,LAA,0
,,,,,,,,,,,RP,Keegan Thompson (43197985),Keegan Thompson,43197985,P,4000,COL@LAA 06/02/2026 09:38PM ET,COL,2.92
,,,,,,,,,,,RP,Victor Vodnik (43198021),Victor Vodnik,43198021,P,4000,COL@LAA 06/02/2026 09:38PM ET,COL,1.17
,,,,,,,,,,,RP,Brennan Bernardino (43198051),Brennan Bernardino,43198051,P,4000,COL@LAA 06/02/2026 09:38PM ET,COL,2.13
,,,,,,,,,,,RP,Juan Mejia (43198077),Juan Mejia,43198077,P,4000,COL@LAA 06/02/2026 09:38PM ET,COL,2.50
,,,,,,,,,,,RP,Jimmy Herget (43198082),Jimmy Herget,43198082,P,4000,COL@LAA 06/02/2026 09:38PM ET,COL,2.55
,,,,,,,,,,,RP,Zach Agnos (43198086),Zach Agnos,43198086,P,4000,COL@LAA 06/02/2026 09:38PM ET,COL,2.33
,,,,,,,,,,,RP,Sam Bachman (43198087),Sam Bachman,43198087,P,4000,COL@LAA 06/02/2026 09:38PM ET,LAA,4.41
,,,,,,,,,,,RP,Seth Halvorsen (43198090),Seth Halvorsen,43198090,P,4000,COL@LAA 06/02/2026 09:38PM ET,COL,2.86
,,,,,,,,,,,OF,Brandon Nimmo (43197145),Brandon Nimmo,43197145,OF,4000,TEX@STL 06/02/2026 07:45PM ET,TEX,7.12
,,,,,,,,,,,SP,Winston Santos (43197798),Winston Santos,43197798,P,4000,TEX@STL 06/02/2026 07:45PM ET,TEX,0
,,,,,,,,,,,SP,Emiliano Teodo (43197803),Emiliano Teodo,43197803,P,4000,TEX@STL 06/02/2026 07:45PM ET,TEX,0
,,,,,,,,,,,SP,Leandro Lopez (43197812),Leandro Lopez,43197812,P,4000,TEX@STL 06/02/2026 07:45PM ET,TEX,0
,,,,,,,,,,,RP,Cooper Hjerpe (43197815),Cooper Hjerpe,43197815,P,4000,TEX@STL 06/02/2026 07:45PM ET,STL,0
,,,,,,,,,,,SP,David Davalillo (43197819),David Davalillo,43197819,P,4000,TEX@STL 06/02/2026 07:45PM ET,TEX,0
,,,,,,,,,,,SP,Tink Hence (43197828),Tink Hence,43197828,P,4000,TEX@STL 06/02/2026 07:45PM ET,STL,0
,,,,,,,,,,,SP,Jose Corniell (43197834),Jose Corniell,43197834,P,4000,TEX@STL 06/02/2026 07:45PM ET,TEX,0
,,,,,,,,,,,RP,Ryne Stanek (43197851),Ryne Stanek,43197851,P,4000,TEX@STL 06/02/2026 07:45PM ET,STL,2.4
,,,,,,,,,,,RP,Gavin Collyer (43197866),Gavin Collyer,43197866,P,4000,TEX@STL 06/02/2026 07:45PM ET,TEX,2.27
,,,,,,,,,,,RP,Robert Garcia (43197884),Robert Garcia,43197884,P,4000,TEX@STL 06/02/2026 07:45PM ET,TEX,1.87
,,,,,,,,,,,RP,Carter Baumler (43197900),Carter Baumler,43197900,P,4000,TEX@STL 06/02/2026 07:45PM ET,TEX,3.54
,,,,,,,,,,,RP,Cole Winn (43197913),Cole Winn,43197913,P,4000,TEX@STL 06/02/2026 07:45PM ET,TEX,2.52
